CustomerID,Industry,CompanySize,Region,SubscriptionPlan,SalesDate,RenewalStatus,SalesAmount
2978,Technology,1000+,South America,Annual,09/02/2022,Active,7028
2979,Technology,500-999,South America,Annual,02/07/2023,Active,6636
2980,Education,1-49,South America,Annual,09/14/2022,Active,1615
2981,Healthcare,50-199,North America,Monthly,09/20/2022,Active,18736
2982,Technology,500-999,South America,Monthly,12/06/2023,Active,15075
2983,Manufacturing,50-199,North America,Annual,03/28/2023,Active,2668
2984,Manufacturing,500-999,Asia,Monthly,06/12/2023,Active,12557
2985,Technology,200-499,North America,Monthly,06/13/2022,Active,14886
2986,Manufacturing,200-499,Asia,Annual,01/20/2022,Active,18019
2987,Healthcare,200-499,South America,Monthly,03/29/2022,Active,13381
2988,Manufacturing,200-499,Europe,Monthly,03/30/2022,Active,8137
2989,Technology,1-49,Africa,Annual,12/28/2023,Active,3607
2990,Healthcare,50-199,Europe,Monthly,09/30/2023,Active,4135
2991,Healthcare,50-199,Africa,Monthly,06/04/2022,Active,2078
2992,Education,200-499,North America,Monthly,11/13/2022,Active,12355
2993,Healthcare,1000+,Africa,Monthly,07/31/2023,Active,6521
2994,Manufacturing,50-199,Africa,Monthly,04/09/2022,Active,8826
2995,Technology,500-999,Africa,Annual,03/24/2022,Active,7742
2996,Technology,500-999,Africa,Annual,05/28/2022,Active,2688
2997,Finance,1000+,North America,Annual,04/14/2023,Active,19597
2998,Manufacturing,1000+,Europe,Annual,09/26/2023,Active,12696
2999,Healthcare,1000+,Europe,Annual,09/05/2022,Active,9666
3000,Technology,1000+,North America,Annual,10/21/2022,Active,18515
3001,Technology,1000+,North America,Monthly,11/22/2023,Active,13072
3002,Healthcare,500-999,South America,Annual,04/28/2023,Active,9289
3003,Healthcare,1000+,Africa,Monthly,01/27/2022,Active,10487
3004,Finance,50-199,Africa,Monthly,09/20/2022,Active,2761
3005,Finance,1000+,Asia,Annual,04/10/2023,Active,12947
3006,Education,1000+,Asia,Annual,12/18/2022,Active,16010
3007,Finance,500-999,Europe,Monthly,02/13/2023,Active,2771
3008,Finance,1000+,South America,Annual,10/29/2023,Active,4044
3009,Manufacturing,1-49,Africa,Monthly,02/19/2022,Active,5323
3010,Healthcare,1000+,Asia,Monthly,07/21/2023,Active,10018
3011,Healthcare,200-499,Europe,Monthly,02/18/2022,Active,4707
3012,Technology,1000+,Asia,Annual,10/15/2022,Active,7417
3013,Technology,200-499,North America,Annual,05/25/2022,Active,11569
3014,Healthcare,500-999,South America,Annual,02/02/2022,Active,9555
3015,Education,50-199,Europe,Monthly,02/06/2022,Active,18771
3016,Healthcare,1-49,South America,Annual,05/27/2023,Active,10154
3017,Manufacturing,500-999,South America,Monthly,10/07/2023,Active,3470
3018,Education,500-999,Europe,Annual,04/05/2023,Active,4344
3019,Manufacturing,1-49,Africa,Monthly,01/08/2023,Active,9415
3020,Manufacturing,200-499,Africa,Annual,10/17/2023,Active,10770
3021,Education,1000+,South America,Monthly,08/06/2022,Active,15180
3022,Finance,200-499,Africa,Annual,03/06/2023,Active,16573
3023,Finance,1000+,South America,Annual,11/08/2022,Active,14464
3024,Education,50-199,Africa,Annual,04/18/2023,Active,16113
3025,Finance,50-199,South America,Monthly,11/18/2023,Active,10295
3026,Technology,1000+,South America,Monthly,05/30/2022,Active,12011
3027,Healthcare,200-499,Africa,Monthly,04/04/2023,Active,19048
3028,Healthcare,50-199,North America,Monthly,06/25/2022,Active,1473
3029,Manufacturing,50-199,Africa,Annual,01/06/2023,Active,17100
3030,Finance,200-499,Asia,Monthly,09/24/2023,Active,3726
3031,Technology,1000+,South America,Annual,08/23/2022,Active,18128
3032,Technology,1-49,Asia,Annual,04/04/2022,Active,13923
3033,Technology,50-199,Africa,Monthly,03/13/2022,Active,15597
3034,Education,1000+,Asia,Monthly,03/12/2022,Active,3812
3035,Healthcare,1000+,North America,Monthly,12/05/2022,Active,19611
3036,Healthcare,1000+,South America,Annual,10/29/2023,Active,5961
3037,Healthcare,1-49,Europe,Annual,04/21/2022,Active,2450
3038,Education,500-999,South America,Annual,06/27/2022,Active,8004
3039,Healthcare,200-499,North America,Annual,09/18/2023,Active,1811
3040,Manufacturing,1-49,Europe,Annual,09/26/2022,Active,10699
3041,Manufacturing,500-999,North America,Annual,09/24/2022,Active,13503
3042,Healthcare,50-199,Africa,Annual,10/06/2023,Active,7463
3043,Technology,50-199,Europe,Annual,09/11/2023,Active,11058
3044,Manufacturing,500-999,Europe,Monthly,08/08/2022,Active,13069
3045,Education,500-999,Asia,Annual,08/07/2022,Active,3869
3046,Finance,1000+,North America,Monthly,12/17/2023,Active,9292
3047,Education,1000+,Europe,Annual,03/19/2023,Active,12260
3048,Education,500-999,North America,Annual,03/04/2022,Active,5334
3049,Finance,200-499,North America,Monthly,07/27/2023,Active,19639
3050,Finance,500-999,North America,Annual,11/23/2022,Active,5122
3051,Manufacturing,1-49,North America,Annual,02/24/2023,Active,16303
3052,Education,50-199,Asia,Monthly,06/12/2023,Active,13958
3053,Finance,1-49,Europe,Monthly,07/17/2023,Active,6248
3054,Healthcare,200-499,Africa,Annual,11/21/2023,Active,4768
3055,Healthcare,200-499,Africa,Monthly,12/17/2023,Active,3725
3056,Technology,1000+,South America,Annual,10/27/2023,Active,19408
3057,Finance,1-49,South America,Monthly,10/18/2022,Active,12558
3058,Education,500-999,North America,Annual,09/04/2023,Active,4491
3059,Healthcare,1-49,South America,Monthly,10/04/2023,Active,17231
3060,Technology,500-999,Asia,Monthly,01/31/2022,Active,14055
3061,Finance,200-499,South America,Annual,08/22/2022,Active,15154
3062,Finance,1-49,North America,Annual,10/27/2023,Active,5988
3063,Healthcare,500-999,Asia,Annual,08/02/2023,Active,10029
3064,Finance,1000+,Asia,Monthly,08/09/2023,Active,15571
3065,Manufacturing,500-999,Europe,Monthly,01/20/2023,Active,13871
3066,Education,500-999,South America,Monthly,06/21/2022,Active,14317
3067,Education,1000+,Asia,Monthly,02/27/2022,Active,694
3068,Technology,500-999,Asia,Annual,11/15/2023,Active,6521
3069,Finance,50-199,Asia,Annual,12/13/2022,Active,5596
3070,Healthcare,1-49,South America,Monthly,06/22/2023,Active,16424
3071,Manufacturing,1-49,Asia,Monthly,04/28/2023,Active,5555
3072,Manufacturing,50-199,Europe,Monthly,08/25/2023,Active,18213
3073,Healthcare,1000+,Asia,Monthly,09/20/2023,Active,18851
3074,Education,200-499,Europe,Annual,11/08/2023,Active,9822
3075,Education,1-49,North America,Monthly,02/07/2023,Active,2864
3076,Finance,200-499,Europe,Monthly,11/08/2022,Active,15972
3077,Finance,500-999,Asia,Monthly,10/24/2022,Active,4493
3078,Education,200-499,Europe,Monthly,12/07/2023,Active,6032
3079,Technology,1000+,North America,Annual,03/29/2023,Active,11473
3080,Finance,1000+,South America,Monthly,02/01/2022,Active,18454
3081,Healthcare,200-499,North America,Annual,05/12/2023,Active,13054
3082,Technology,1-49,North America,Monthly,04/19/2022,Active,12572
3083,Technology,1000+,Africa,Annual,05/18/2022,Active,6431
3084,Education,1000+,Asia,Annual,11/20/2023,Active,17643
3085,Technology,1000+,Asia,Annual,06/26/2023,Active,16117
3086,Manufacturing,500-999,North America,Monthly,05/23/2023,Active,11188
3087,Finance,200-499,Africa,Annual,02/02/2023,Active,10318
3088,Manufacturing,200-499,Africa,Annual,09/24/2023,Active,3641
3089,Healthcare,50-199,Europe,Annual,07/09/2022,Active,12147
3090,Technology,500-999,North America,Annual,09/05/2022,Active,17463
3091,Technology,200-499,Africa,Annual,12/07/2022,Active,8133
3092,Healthcare,50-199,Africa,Monthly,10/12/2023,Active,833
3093,Technology,50-199,Asia,Annual,12/12/2023,Active,8797
3094,Healthcare,50-199,Africa,Monthly,11/27/2022,Active,1714
3095,Education,50-199,Europe,Annual,04/24/2023,Active,18733
3096,Manufacturing,1000+,South America,Monthly,07/28/2023,Active,8831
3097,Finance,1000+,North America,Annual,10/11/2022,Active,1460
3098,Education,200-499,Europe,Monthly,08/04/2022,Active,10862
3099,Education,1-49,North America,Annual,09/21/2023,Active,3916
3100,Technology,200-499,North America,Annual,03/12/2023,Active,15494
3101,Manufacturing,500-999,South America,Annual,09/02/2023,Active,15496
3102,Technology,50-199,Europe,Annual,10/28/2023,Active,3806
3103,Healthcare,500-999,Africa,Annual,02/15/2022,Active,16749
3104,Technology,500-999,South America,Monthly,08/12/2022,Active,18035
3105,Healthcare,1-49,Europe,Annual,11/07/2022,Active,6025
3106,Finance,50-199,South America,Annual,11/07/2022,Active,12252
3107,Finance,1000+,Africa,Monthly,08/23/2022,Active,2835
3108,Education,1-49,Asia,Annual,05/26/2022,Active,17543
3109,Education,50-199,South America,Monthly,12/21/2022,Active,942
3110,Finance,200-499,North America,Monthly,12/21/2022,Active,6914
3111,Education,500-999,Asia,Annual,02/14/2023,Active,11272
3112,Healthcare,50-199,Europe,Annual,04/05/2023,Active,9877
3113,Healthcare,1000+,Africa,Monthly,07/29/2023,Active,5995
3114,Manufacturing,1-49,Asia,Monthly,11/15/2022,Active,12753
3115,Healthcare,500-999,North America,Annual,12/01/2023,Active,1742
3116,Technology,200-499,South America,Monthly,05/11/2023,Active,16134
3117,Healthcare,1000+,Europe,Annual,07/03/2022,Active,16316
3118,Technology,200-499,Asia,Monthly,02/04/2023,Active,2179
3119,Healthcare,1000+,Asia,Annual,03/23/2023,Active,13841
3120,Education,1-49,North America,Annual,03/29/2022,Active,12264
3121,Finance,200-499,Africa,Annual,06/29/2022,Active,14507
3122,Finance,1-49,South America,Monthly,05/01/2022,Active,16146
3123,Healthcare,1000+,Asia,Monthly,05/11/2022,Active,16045
3124,Education,200-499,Asia,Annual,07/05/2022,Active,16185
3125,Manufacturing,500-999,South America,Annual,06/16/2022,Active,4971
3126,Education,500-999,North America,Monthly,12/08/2023,Active,17178
3127,Healthcare,50-199,Africa,Monthly,11/29/2022,Active,13458
3128,Education,1000+,South America,Monthly,03/03/2022,Active,3730
3129,Technology,50-199,South America,Monthly,07/29/2022,Active,9715
3130,Education,1-49,Africa,Annual,03/12/2022,Active,2210
3131,Technology,50-199,Europe,Monthly,01/23/2023,Active,16633
3132,Healthcare,1-49,Asia,Annual,11/19/2023,Active,9158
3133,Technology,200-499,Europe,Monthly,06/16/2022,Active,18849
3134,Manufacturing,500-999,Africa,Monthly,08/10/2023,Active,8786
3135,Finance,200-499,North America,Monthly,06/21/2022,Active,17650
3136,Technology,1000+,Africa,Monthly,08/26/2023,Active,14896
3137,Finance,200-499,Asia,Annual,01/14/2023,Active,19933
3138,Healthcare,500-999,Europe,Monthly,11/08/2023,Active,6779
3139,Education,1000+,Africa,Monthly,04/19/2022,Active,9977
3140,Education,1000+,Africa,Monthly,12/16/2022,Active,13196
3141,Manufacturing,200-499,North America,Monthly,10/07/2023,Active,1639
3142,Healthcare,200-499,Europe,Annual,02/20/2023,Active,12548
3143,Education,50-199,Africa,Monthly,11/15/2022,Active,14885
3144,Education,500-999,Europe,Monthly,09/25/2023,Active,14630
3145,Manufacturing,1-49,Africa,Annual,01/12/2023,Active,4570
3146,Technology,1000+,North America,Annual,06/27/2022,Active,8480
3147,Healthcare,200-499,North America,Monthly,07/20/2023,Active,17038
3148,Finance,200-499,Asia,Monthly,03/28/2023,Active,7594
3149,Technology,1-49,South America,Annual,10/06/2023,Active,8766
3150,Manufacturing,1-49,Africa,Annual,04/08/2023,Active,3439
3151,Finance,50-199,North America,Monthly,09/24/2022,Active,3696
3152,Healthcare,1000+,Asia,Annual,10/20/2023,Active,11369
3153,Healthcare,200-499,Asia,Annual,05/23/2023,Active,6124
3154,Education,200-499,Europe,Monthly,11/22/2022,Active,17215
3155,Manufacturing,50-199,North America,Monthly,03/04/2022,Active,17349
3156,Finance,200-499,Asia,Annual,12/26/2023,Active,1676
3157,Finance,50-199,Asia,Annual,01/12/2022,Active,4650
3158,Technology,1-49,Europe,Annual,05/04/2022,Active,4113
3159,Healthcare,1-49,North America,Annual,10/11/2023,Active,16691
3160,Technology,500-999,Africa,Annual,07/04/2023,Active,11981
3161,Education,1-49,Asia,Annual,07/28/2022,Active,1118
3162,Education,1000+,Asia,Annual,04/22/2022,Active,6674
3163,Finance,1000+,South America,Annual,08/04/2023,Active,19854
3164,Technology,500-999,South America,Monthly,09/15/2022,Active,15639
3165,Education,200-499,South America,Annual,11/24/2022,Active,6387
3166,Manufacturing,200-499,Asia,Annual,02/26/2023,Active,2946
3167,Education,50-199,North America,Monthly,06/23/2022,Active,17856
3168,Healthcare,1000+,Asia,Annual,05/13/2023,Active,1935
3169,Manufacturing,500-999,South America,Monthly,05/06/2023,Active,18874
3170,Manufacturing,1000+,North America,Monthly,12/13/2022,Active,5911
3171,Finance,50-199,Asia,Monthly,03/08/2022,Active,19296
3172,Healthcare,1-49,Africa,Monthly,07/10/2023,Active,13136
3173,Education,50-199,Africa,Annual,08/25/2023,Active,2928
3174,Manufacturing,200-499,South America,Annual,01/08/2023,Active,5885
3175,Manufacturing,1-49,Asia,Annual,07/09/2022,Active,2093
3176,Manufacturing,1000+,South America,Monthly,03/06/2023,Active,5223
3177,Education,500-999,Africa,Monthly,03/13/2022,Active,8750
3178,Healthcare,500-999,South America,Monthly,12/06/2022,Active,1821
3179,Education,50-199,Europe,Annual,05/26/2023,Active,13774
3180,Finance,200-499,South America,Monthly,11/08/2022,Active,1250
3181,Manufacturing,1-49,Asia,Monthly,11/30/2023,Active,13507
3182,Finance,200-499,South America,Monthly,01/09/2022,Active,4264
3183,Manufacturing,1000+,South America,Annual,03/31/2022,Active,4900
3184,Education,50-199,North America,Monthly,05/07/2022,Active,512
3185,Education,1000+,Africa,Monthly,02/24/2023,Active,12474
3186,Finance,50-199,Asia,Annual,01/30/2023,Active,5768
3187,Education,1-49,Africa,Annual,05/06/2023,Active,8821
3188,Education,500-999,South America,Monthly,12/30/2022,Active,7389
3189,Education,1-49,North America,Monthly,09/23/2023,Active,19060
3190,Healthcare,1000+,North America,Monthly,06/24/2023,Active,5581
3191,Healthcare,500-999,Africa,Monthly,08/22/2022,Active,15388
3192,Finance,50-199,North America,Annual,12/03/2023,Active,6385
3193,Technology,500-999,South America,Monthly,07/11/2023,Active,17129
3194,Manufacturing,1-49,Africa,Annual,08/18/2022,Active,4522
3195,Technology,500-999,North America,Monthly,12/15/2022,Active,4438
3196,Finance,200-499,Asia,Annual,10/17/2022,Active,13563
3197,Finance,200-499,Europe,Annual,10/21/2022,Active,9966
3198,Technology,1-49,Asia,Monthly,01/01/2022,Active,10705
3199,Healthcare,1-49,Africa,Annual,03/23/2022,Active,815
3200,Healthcare,200-499,North America,Monthly,11/25/2023,Active,15755
3201,Healthcare,500-999,Asia,Annual,12/19/2022,Active,6904
3202,Finance,50-199,North America,Monthly,09/07/2022,Active,16311
3203,Manufacturing,1-49,Africa,Annual,01/16/2022,Active,13166
3204,Healthcare,200-499,Asia,Monthly,11/12/2022,Active,18653
3205,Finance,500-999,Africa,Annual,06/01/2022,Active,2495
3206,Healthcare,500-999,Africa,Annual,04/23/2023,Active,9164
3207,Finance,1000+,Africa,Monthly,07/27/2023,Active,11426
3208,Education,50-199,Europe,Monthly,01/22/2023,Active,13198
3209,Finance,50-199,South America,Annual,12/28/2023,Active,10668
3210,Education,500-999,North America,Annual,04/01/2022,Active,2876
3211,Technology,50-199,North America,Annual,06/01/2023,Active,7489
3212,Finance,500-999,Africa,Annual,10/14/2022,Active,17792
3213,Education,1-49,Europe,Annual,05/04/2023,Active,4072
3214,Technology,1000+,Europe,Monthly,04/03/2022,Active,12207
3215,Finance,500-999,Africa,Monthly,05/28/2023,Active,4505
3216,Healthcare,500-999,North America,Monthly,08/05/2022,Active,17927
3217,Education,500-999,Asia,Monthly,01/19/2022,Active,17918
3218,Manufacturing,50-199,North America,Monthly,05/08/2022,Active,2165
3219,Technology,50-199,Europe,Monthly,11/12/2023,Active,5258
3220,Technology,500-999,North America,Monthly,11/15/2022,Active,5868
3221,Education,50-199,North America,Annual,05/06/2023,Active,11030
3222,Finance,200-499,Asia,Annual,04/01/2022,Active,8411
3223,Manufacturing,50-199,Asia,Annual,06/15/2022,Active,18968
3224,Manufacturing,50-199,South America,Annual,08/24/2022,Active,11735
3225,Healthcare,1000+,Europe,Monthly,04/16/2022,Active,19061
3226,Finance,500-999,Asia,Annual,04/02/2023,Active,1115
3227,Finance,200-499,South America,Monthly,03/17/2023,Active,3038
3228,Manufacturing,200-499,Europe,Annual,05/08/2022,Active,7147
3229,Education,200-499,Europe,Monthly,06/23/2022,Active,3651
3230,Technology,1000+,South America,Annual,10/06/2023,Active,6172
3231,Manufacturing,1-49,South America,Monthly,06/04/2022,Active,10111
3232,Manufacturing,50-199,Asia,Monthly,01/06/2023,Active,16212
3233,Technology,50-199,Africa,Annual,02/06/2023,Active,10573
3234,Finance,50-199,Africa,Annual,06/03/2022,Active,3086
3235,Education,200-499,Asia,Monthly,06/12/2022,Active,2669
3236,Technology,200-499,Europe,Annual,10/08/2023,Active,8844
3237,Education,50-199,North America,Monthly,09/21/2022,Active,9227
3238,Healthcare,1-49,Africa,Monthly,09/03/2022,Active,12904
3239,Manufacturing,1-49,Asia,Annual,11/15/2023,Active,2817
3240,Education,500-999,North America,Annual,08/18/2022,Active,18878
3241,Manufacturing,50-199,North America,Monthly,04/01/2023,Active,13606
3242,Manufacturing,200-499,South America,Monthly,05/15/2023,Active,16221
3243,Finance,200-499,South America,Annual,01/11/2023,Active,12949
3244,Finance,200-499,Africa,Monthly,02/21/2022,Active,6062
3245,Education,1000+,North America,Annual,08/26/2022,Active,2407
3246,Education,1000+,South America,Annual,02/19/2023,Active,1913
3247,Technology,200-499,North America,Annual,08/20/2023,Active,2025
3248,Technology,500-999,Europe,Annual,08/08/2023,Active,14119
3249,Finance,1000+,Asia,Monthly,06/22/2023,Active,11381
3250,Manufacturing,500-999,Asia,Annual,04/18/2022,Active,19376
3251,Healthcare,1-49,South America,Monthly,09/23/2022,Active,18778
3252,Finance,50-199,South America,Monthly,04/29/2022,Active,13136
3253,Healthcare,50-199,South America,Annual,02/25/2022,Active,7615
3254,Manufacturing,500-999,North America,Monthly,06/13/2022,Active,1950
3255,Healthcare,1000+,South America,Monthly,01/15/2022,Active,7407
3256,Education,200-499,Asia,Annual,01/04/2023,Active,10487
